time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
29/11/2019 09:42,User 15,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55163'.;
29/11/2019 09:41,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:40,User 15,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '12667' has viewed the discussion with id '25713' in the forum with course module id '55154'.;
29/11/2019 09:40,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:36,User 15,/,Wiki: BD 12 CFU - discussione progetti,Wiki,Visualizzato modulo corso,The user with id '12667' viewed the 'wiki' activity with course module id '84626'.;
29/11/2019 09:35,User 15,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '55170'.;
29/11/2019 09:35,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:34,User 15,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55163'.;
29/11/2019 09:34,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:34,User 15,/,Pagina: Finalita` e struttura del corso,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55160'.;
29/11/2019 09:34,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
28/11/2019 16:22,User 48,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55170'.;
28/11/2019 16:19,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
28/11/2019 16:09,User 15,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '55170'.;
"28/11/2019 16:08,User 15,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '80322'.";
28/11/2019 16:00,User 15,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '55170'.;
28/11/2019 16:00,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
28/11/2019 16:00,User 15,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55161'.;
28/11/2019 15:59,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
28/11/2019 15:07,User 148,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '18913' viewed the 'page' activity with course module id '55163'.;
28/11/2019 15:07,User 148,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18913' viewed the course with id '1751'.;
28/11/2019 15:07,User 148,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '18913' viewed the 'page' activity with course module id '55164'.;
28/11/2019 15:01,User 148,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18913' viewed the course with id '1751'.;
28/11/2019 15:00,User 148,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '18913' viewed the 'page' activity with course module id '55164'.;
28/11/2019 14:42,User 148,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '18913' viewed the 'resource' activity with course module id '55170'.;
28/11/2019 14:41,User 148,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18913' viewed the course with id '1751'.;
28/11/2019 14:41,User 148,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '18913' viewed the 'page' activity with course module id '55163'.;
28/11/2019 14:41,User 148,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18913' viewed the course with id '1751'.;
27/11/2019 23:05,User 19,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1751'.;
27/11/2019 23:04,User 19,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '9279' viewed the 'page' activity with course module id '55161'.;
27/11/2019 23:04,User 19,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1751'.;
27/11/2019 23:04,User 19,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '9279' viewed the 'folder' activity with course module id '55172'.;
27/11/2019 23:04,User 19,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1751'.;
"27/11/2019 23:04,User 19,/,""Compito: Consegna esercitazioni, appello 27 Gennaio 2020"",Compito,Visualizzato stato consegna,The user with id '9279' has viewed the submission status page for the assignment with course module id '55184'.";
27/11/2019 23:04,User 19,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1751'.;
27/11/2019 23:04,User 19,/,Wiki: BD 12 CFU - discussione progetti,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '84626'.;
27/11/2019 23:03,User 19,/,Wiki: BD2 - Discussione progetti e orale,Wiki,Visualizzato modulo corso,The user with id '9279' viewed the 'wiki' activity with course module id '84578'.;
27/11/2019 23:03,User 19,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9279' viewed the course with id '1751'.;
26/11/2019 16:20,User 48,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55170'.;
26/11/2019 16:17,User 48,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '78641'.;
26/11/2019 16:16,User 48,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '41140' viewed the 'page' activity with course module id '55161'.;
26/11/2019 15:45,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
26/11/2019 15:44,User 69,/,Forum: Forum libero,Forum,Visualizzata discussione,The user with id '38749' has viewed the discussion with id '15607' in the forum with course module id '55155'.;
26/11/2019 15:44,User 69,/,Forum: Forum libero,Forum,Visualizzato modulo corso,The user with id '38749' viewed the 'forum' activity with course module id '55155'.;
26/11/2019 15:44,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
26/11/2019 15:43,User 69,/,Forum: Annunci,Forum,Visualizzato modulo corso,The user with id '38749' viewed the 'forum' activity with course module id '55154'.;
26/11/2019 15:43,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
26/11/2019 15:42,User 69,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '38749' has viewed the discussion with id '20572' in the forum with course module id '55154'.;
26/11/2019 12:19,User 48,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55170'.;
26/11/2019 12:19,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
"26/11/2019 12:19,User 48,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '80322'.";
26/11/2019 12:18,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
26/11/2019 09:29,User 122,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '36416' viewed the 'page' activity with course module id '55163'.;
26/11/2019 09:10,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
26/11/2019 09:09,User 122,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '36416' viewed the 'resource' activity with course module id '78641'.;
26/11/2019 09:04,User 122,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '36416' viewed the 'resource' activity with course module id '55171'.;
26/11/2019 09:04,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
"25/11/2019 21:11,User 22,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '80322'.";
25/11/2019 21:11,User 22,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55170'.;
25/11/2019 21:11,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:09,User 22,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55164'.;
25/11/2019 21:07,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:07,User 22,/,Cartella: Materiale per progetto 2,Cartella,L'archivio zip della cartella è stato scaricato,The user with id '24285' downloaded a zip archive containing all the files from the folder activity with course module id '55172'.;
25/11/2019 21:07,User 22,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '24285' viewed the 'folder' activity with course module id '55172'.;
25/11/2019 21:07,User 22,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55174'.;
25/11/2019 21:07,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:07,User 22,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55174'.;
25/11/2019 21:06,User 22,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55171'.;
25/11/2019 21:06,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:06,User 22,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55164'.;
25/11/2019 21:05,User 22,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55171'.;
25/11/2019 21:05,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
"25/11/2019 21:04,User 22,User 22,""Compito: Consegna esercitazioni, appello 27 Gennaio 2020"",Compito,Visualizzata scheda di consegna,The user with id '24285' viewed their submission for the assignment with course module id '55184'.";
"25/11/2019 21:04,User 22,/,""Compito: Consegna esercitazioni, appello 27 Gennaio 2020"",Compito,Visualizzato stato consegna,The user with id '24285' has viewed the submission status page for the assignment with course module id '55184'.";
25/11/2019 21:04,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:01,User 22,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55164'.;
25/11/2019 21:01,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:01,User 22,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55161'.;
25/11/2019 21:01,User 22,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '24285' viewed the 'folder' activity with course module id '55172'.;
25/11/2019 21:01,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 21:01,User 22,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '24285' viewed the 'folder' activity with course module id '55172'.;
25/11/2019 21:01,User 22,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55174'.;
25/11/2019 21:01,User 22,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55171'.;
25/11/2019 21:01,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
"25/11/2019 21:01,User 22,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '80322'.";
25/11/2019 21:01,User 22,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '55170'.;
25/11/2019 21:00,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 20:15,User 22,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55163'.;
25/11/2019 19:48,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
25/11/2019 19:48,User 22,/,Wiki: BD 12 CFU - discussione progetti,Wiki,Visualizzato modulo corso,The user with id '24285' viewed the 'wiki' activity with course module id '84626'.;
25/11/2019 19:48,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
"25/11/2019 19:48,User 22,/,""Compito: Consegna esercitazioni, appello 27 Gennaio 2020"",Compito,Visualizzato stato consegna,The user with id '24285' has viewed the submission status page for the assignment with course module id '55184'.";
